solver;instance_source_file_name;time_limit;time;gap;nodes;best_solution;best_bound;matrix_constraints;matrix_variables;matrix_nonzeros;matrix_post_constraints;matrix_post_variables;matrix_post_nonzeros;first_relaxed;first_solution_BestInteger;first_solution_CutsBestBound;cut_info_best_bound;cut_info_best_solution;cut_info_time;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_GUB_COVER;cut_info_IMPLIED_BOUND;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF;cut_info_CLIQUE;cut_info_COVER;cut_info_FLOW;cut_info_GOMORY;cut_info_LIFT_AND_PROJECT;cut_info_MIR;cut_info_OUTROS;cut_info_ZERO_HALF
CPLEX;16Cap30.txt;300;18,39;0;13875,0;2032,1;2031,9025725;200;7153;14206;200;7153;14206;0,0;77734,4;0,0;1936,6176;2147,4;3,18;215;697;17;9;;68;;30;215;697;17;9;;;68;;30;215;697;17;9;;;;68;;30;215;697;17;9;;68;;30
GUROBI;16Cap30.txt;300;40,03;0;36273,0;2032,1;2032,1;200;7153;14206;200;7153;14206;1111,26667;6072,5;1111,26667;1888,55093;2339,9;0,0;187;451;33;26;;105;33;2;187;451;33;26;;;105;33;2;187;451;33;26;;;;105;33;2;187;451;33;26;;105;33;2
CBC;16Cap30.txt;300;188,42;0;5410;2032,1;2032,1;200;7153;14206;200;7153;14206;1931,7499;5753,5;1931,7499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;16Cap30.txt;600;18,37;0;13875,0;2032,1;2031,9025725;200;7153;14206;200;7153;14206;0,0;77734,4;0,0;1936,6176;2147,4;3,21;215;697;17;9;;68;;30;215;697;17;9;;;68;;30;215;697;17;9;;;;68;;30;215;697;17;9;;68;;30
GUROBI;16Cap30.txt;600;40,03;0;36273,0;2032,1;2032,1;200;7153;14206;200;7153;14206;1111,26667;6072,5;1111,26667;1888,55093;2339,9;0,0;187;451;33;26;;105;33;2;187;451;33;26;;;105;33;2;187;451;33;26;;;;105;33;2;187;451;33;26;;105;33;2
CBC;16Cap30.txt;600;188,89;0;5410;2032,1;2032,1;200;7153;14206;200;7153;14206;1931,7499;5753,5;1931,7499;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;16Cap40.txt;120;14,69;0;7182,0;1966,6;1966,4187461;200;7153;14206;200;7153;14206;0,0;98757,7;0,0;1854,625;2123,9;3,09;234;599;37;18;;117;;21;234;599;37;18;;;117;;21;234;599;37;18;;;;117;;21;234;599;37;18;;117;;21
GUROBI;16Cap40.txt;120;16,88;0;8291,0;1966,6;1966,6;200;7153;14206;200;7153;14206;923,9;5817,0;923,9;1811,31776;2364,8;0,0;234;463;24;23;;108;35;3;234;463;24;23;;;108;35;3;234;463;24;23;;;;108;35;3;234;463;24;23;;108;35;3
CBC;16Cap40.txt;120;117,8;0;2842;1966,6;1966,6;200;7153;14206;200;7153;14206;1856,8097;5978,2;1856,8097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;16Cap40.txt;300;14,57;0;7182,0;1966,6;1966,4187461;200;7153;14206;200;7153;14206;0,0;98757,7;0,0;1854,625;2123,9;3,09;234;599;37;18;;117;;21;234;599;37;18;;;117;;21;234;599;37;18;;;;117;;21;234;599;37;18;;117;;21
GUROBI;16Cap40.txt;300;16,81;0;8291,0;1966,6;1966,6;200;7153;14206;200;7153;14206;923,9;5817,0;923,9;1811,31776;2364,8;0,0;234;463;24;23;;108;35;3;234;463;24;23;;;108;35;3;234;463;24;23;;;;108;35;3;234;463;24;23;;108;35;3
CBC;16Cap40.txt;300;117,8;0;2842;1966,6;1966,6;200;7153;14206;200;7153;14206;1856,8097;5978,2;1856,8097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;16Cap40.txt;600;14,71;0;7182,0;1966,6;1966,4187461;200;7153;14206;200;7153;14206;0,0;98757,7;0,0;1854,625;2123,9;3,11;234;599;37;18;;117;;21;234;599;37;18;;;117;;21;234;599;37;18;;;;117;;21;234;599;37;18;;117;;21
GUROBI;16Cap40.txt;600;16,91;0;8291,0;1966,6;1966,6;200;7153;14206;200;7153;14206;923,9;5817,0;923,9;1811,31776;2364,8;0,0;234;463;24;23;;108;35;3;234;463;24;23;;;108;35;3;234;463;24;23;;;;108;35;3;234;463;24;23;;108;35;3
CBC;16Cap40.txt;600;117,2;0;2842;1966,6;1966,6;200;7153;14206;200;7153;14206;1856,8097;5978,2;1856,8097;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;16Cap50.txt;120;13,06;0;6350,0;1953,7;1953,5562121;200;7153;14206;200;7111;14122;0,0;119530,4;0,0;1842,4854;2097,8;3,87;285;642;10;6;;82;;23;285;642;10;6;;;82;;23;285;642;10;6;;;;82;;23;285;642;10;6;;82;;23
GUROBI;16Cap50.txt;120;13,85;0;7498,0;1953,7;1953,7;200;7153;14206;200;7153;14206;802,6;5766,0;802,6;1806,56716;2401,5;1,0;295;461;17;29;;110;48;3;295;461;17;29;;;110;48;3;295;461;17;29;;;;110;48;3;295;461;17;29;;110;48;3
CBC;16Cap50.txt;120;119,91;4,654788350309675;3943;1953,7;1862,7594;200;7153;14206;200;7153;14206;1840,4606;6120,8;1840,4606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;16Cap50.txt;300;13,15;0;6350,0;1953,7;1953,5562121;200;7153;14206;200;7111;14122;0,0;119530,4;0,0;1842,4854;2097,8;4,0;285;642;10;6;;82;;23;285;642;10;6;;;82;;23;285;642;10;6;;;;82;;23;285;642;10;6;;82;;23
GUROBI;16Cap50.txt;300;13,83;0;7498,0;1953,7;1953,7;200;7153;14206;200;7153;14206;802,6;5766,0;802,6;1806,56716;2401,5;1,0;295;461;17;29;;110;48;3;295;461;17;29;;;110;48;3;295;461;17;29;;;;110;48;3;295;461;17;29;;110;48;3
CBC;16Cap50.txt;300;136,4;0;4221;1953,7;1953,7;200;7153;14206;200;7153;14206;1840,4606;6120,8;1840,4606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;16Cap50.txt;600;13,17;0;6350,0;1953,7;1953,5562121;200;7153;14206;200;7111;14122;0,0;119530,4;0,0;1842,4854;2097,8;3,95;285;642;10;6;;82;;23;285;642;10;6;;;82;;23;285;642;10;6;;;;82;;23;285;642;10;6;;82;;23
GUROBI;16Cap50.txt;600;13,8;0;7498,0;1953,7;1953,7;200;7153;14206;200;7153;14206;802,6;5766,0;802,6;1806,56716;2401,5;1,0;295;461;17;29;;110;48;3;295;461;17;29;;;110;48;3;295;461;17;29;;;;110;48;3;295;461;17;29;;110;48;3
CBC;16Cap50.txt;600;136,15;0;4221;1953,7;1953,7;200;7153;14206;200;7153;14206;1840,4606;6120,8;1840,4606;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap10.txt;120;9,47;0;7524,0;2992,6;2992,3155777;200;7101;14102;201;1856;3613;0,0;35527,0;0,0;2956,9417;3032,3;2,61;76;419;16;7;;63;;37;76;419;16;7;;;63;;37;76;419;16;7;;;;63;;37;76;419;16;7;;63;;37
GUROBI;17Cap10.txt;120;15,98;0;16791,0;2992,6;2992,6;200;7101;14102;200;7101;14102;2273,7;7375,2;2273,7;2930,13927;3061,2;0,0;35;152;122;34;;117;32;5;35;152;122;34;;;117;32;5;35;152;122;34;;;;117;32;5;35;152;122;34;;117;32;5
CBC;17Cap10.txt;120;105,07;0;5948;2992,6;2992,6;200;7101;14102;200;7101;14102;2941,6553;3737,6;2941,6553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap10.txt;300;9,49;0;7524,0;2992,6;2992,3155777;200;7101;14102;201;1856;3613;0,0;35527,0;0,0;2956,9417;3032,3;2,63;76;419;16;7;;63;;37;76;419;16;7;;;63;;37;76;419;16;7;;;;63;;37;76;419;16;7;;63;;37
GUROBI;17Cap10.txt;300;16,05;0;16791,0;2992,6;2992,6;200;7101;14102;200;7101;14102;2273,7;7375,2;2273,7;2930,13927;3061,2;0,0;35;152;122;34;;117;32;5;35;152;122;34;;;117;32;5;35;152;122;34;;;;117;32;5;35;152;122;34;;117;32;5
CBC;17Cap10.txt;300;105,04;0;5948;2992,6;2992,6;200;7101;14102;200;7101;14102;2941,6553;3737,6;2941,6553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap10.txt;600;9,43;0;7524,0;2992,6;2992,3155777;200;7101;14102;201;1856;3613;0,0;35527,0;0,0;2956,9417;3032,3;2,58;76;419;16;7;;63;;37;76;419;16;7;;;63;;37;76;419;16;7;;;;63;;37;76;419;16;7;;63;;37
GUROBI;17Cap10.txt;600;15,99;0;16791,0;2992,6;2992,6;200;7101;14102;200;7101;14102;2273,7;7375,2;2273,7;2930,13927;3061,2;0,0;35;152;122;34;;117;32;5;35;152;122;34;;;117;32;5;35;152;122;34;;;;117;32;5;35;152;122;34;;117;32;5
CBC;17Cap10.txt;600;105,47;0;5948;2992,6;2992,6;200;7101;14102;200;7101;14102;2941,6553;3737,6;2941,6553;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap20.txt;120;24,18;0;20523,0;2263,2;2262,9749403;200;7101;14102;200;7101;14102;0,0;56457,6;0,0;2187,2192;2431,2;2,06;165;724;18;13;;60;;31;165;724;18;13;;;60;;31;165;724;18;13;;;;60;;31;165;724;18;13;;60;;31
GUROBI;17Cap20.txt;120;106,22;0;70216,0;2263,2;2263,2;200;7101;14102;200;7101;14102;1437,9;6134,5;1437,9;2166,66624;2565,1;0,0;113;271;133;25;;216;57;8;113;271;133;25;;;216;57;8;113;271;133;25;;;;216;57;8;113;271;133;25;;216;57;8
CBC;17Cap20.txt;120;119,78;4,520293730819815;5232;2281,0;2177,8921;200;7101;14102;200;7101;14102;2177,8921;6793,0;2177,8921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap20.txt;300;24,92;0;20523,0;2263,2;2262,9749403;200;7101;14102;200;7101;14102;0,0;56457,6;0,0;2187,2192;2431,2;2,04;165;724;18;13;;60;;31;165;724;18;13;;;60;;31;165;724;18;13;;;;60;;31;165;724;18;13;;60;;31
GUROBI;17Cap20.txt;300;106,07;0;70216,0;2263,2;2263,2;200;7101;14102;200;7101;14102;1437,9;6134,5;1437,9;2166,66624;2565,1;0,0;113;271;133;25;;216;57;8;113;271;133;25;;;216;57;8;113;271;133;25;;;;216;57;8;113;271;133;25;;216;57;8
CBC;17Cap20.txt;300;299,72;1,7402542744410394;11430;2281,0;2241,3048;200;7101;14102;200;7101;14102;2177,8921;6793,0;2177,8921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap20.txt;600;24,43;0;20523,0;2263,2;2262,9749403;200;7101;14102;200;7101;14102;0,0;56457,6;0,0;2187,2192;2431,2;2,1;165;724;18;13;;60;;31;165;724;18;13;;;60;;31;165;724;18;13;;;;60;;31;165;724;18;13;;60;;31
GUROBI;17Cap20.txt;600;105,51;0;70216,0;2263,2;2263,2;200;7101;14102;200;7101;14102;1437,9;6134,5;1437,9;2166,66624;2565,1;0,0;113;271;133;25;;216;57;8;113;271;133;25;;;216;57;8;113;271;133;25;;;;216;57;8;113;271;133;25;;216;57;8
CBC;17Cap20.txt;600;413,35;0;15032;2263,2;2263,2;200;7101;14102;200;7101;14102;2177,8921;6793,0;2177,8921;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap30.txt;120;17,02;0;12341,0;2059,7;2059,4959971;200;7101;14102;200;6559;13018;0,0;77809,9;0,0;1959,3308;2252,0;2,93;214;689;16;12;;80;;20;214;689;16;12;;;80;;20;214;689;16;12;;;;80;;20;214;689;16;12;;80;;20
GUROBI;17Cap30.txt;120;23,44;0;19483,0;2059,7;2059,7;200;7101;14102;200;7101;14102;1106,5;5948,6;1106,5;1940,56114;2595,9;0,0;188;385;16;28;;109;30;7;188;385;16;28;;;109;30;7;188;385;16;28;;;;109;30;7;188;385;16;28;;109;30;7
CBC;17Cap30.txt;120;119,95;7,216654824499074;4595;2111,1;1958,7492;200;7101;14102;200;7101;14102;1958,7492;6340,3;1958,7492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap30.txt;300;17,07;0;12341,0;2059,7;2059,4959971;200;7101;14102;200;6559;13018;0,0;77809,9;0,0;1959,3308;2252,0;2,97;214;689;16;12;;80;;20;214;689;16;12;;;80;;20;214;689;16;12;;;;80;;20;214;689;16;12;;80;;20
GUROBI;17Cap30.txt;300;23,55;0;19483,0;2059,7;2059,7;200;7101;14102;200;7101;14102;1106,5;5948,6;1106,5;1940,56114;2595,9;0,0;188;385;16;28;;109;30;7;188;385;16;28;;;109;30;7;188;385;16;28;;;;109;30;7;188;385;16;28;;109;30;7
CBC;17Cap30.txt;300;299,92;5,974020737327182;11006;2083,2;1958,7492;200;7101;14102;200;7101;14102;1958,7492;6340,3;1958,7492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap30.txt;600;17,08;0;12341,0;2059,7;2059,4959971;200;7101;14102;200;6559;13018;0,0;77809,9;0,0;1959,3308;2252,0;2,96;214;689;16;12;;80;;20;214;689;16;12;;;80;;20;214;689;16;12;;;;80;;20;214;689;16;12;;80;;20
GUROBI;17Cap30.txt;600;23,48;0;19483,0;2059,7;2059,7;200;7101;14102;200;7101;14102;1106,5;5948,6;1106,5;1940,56114;2595,9;0,0;188;385;16;28;;109;30;7;188;385;16;28;;;109;30;7;188;385;16;28;;;;109;30;7;188;385;16;28;;109;30;7
CBC;17Cap30.txt;600;418,9;0;13158;2059,7;2059,7;200;7101;14102;200;7101;14102;1958,7492;6340,3;1958,7492;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap40.txt;120;16,93;0;10591,0;2015,8;2015,5985519;200;7101;14102;200;7101;14102;0,0;95993,4;0,0;1891,3574;2126,1;3,16;265;645;16;15;;71;;24;265;645;16;15;;;71;;24;265;645;16;15;;;;71;;24;265;645;16;15;;71;;24
GUROBI;17Cap40.txt;120;23,54;0;14576,0;2015,8;2015,8;200;7101;14102;200;7101;14102;912,3;5480,9;912,3;1865,59615;2310,4;0,0;274;438;20;35;;101;37;3;274;438;20;35;;;101;37;3;274;438;20;35;;;;101;37;3;274;438;20;35;;101;37;3
CBC;17Cap40.txt;120;119,93;8,376278168160887;3596;2063,5;1890,6555;200;7101;14102;200;7101;14102;1890,6555;6820,7;1890,6555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap40.txt;300;16,92;0;10591,0;2015,8;2015,5985519;200;7101;14102;200;7101;14102;0,0;95993,4;0,0;1891,3574;2126,1;3,17;265;645;16;15;;71;;24;265;645;16;15;;;71;;24;265;645;16;15;;;;71;;24;265;645;16;15;;71;;24
GUROBI;17Cap40.txt;300;23,83;0;14576,0;2015,8;2015,8;200;7101;14102;200;7101;14102;912,3;5480,9;912,3;1865,59615;2310,4;0,0;274;438;20;35;;101;37;3;274;438;20;35;;;101;37;3;274;438;20;35;;;;101;37;3;274;438;20;35;;101;37;3
CBC;17Cap40.txt;300;299,69;8,376278168160887;10742;2063,5;1890,6555;200;7101;14102;200;7101;14102;1890,6555;6820,7;1890,6555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap40.txt;600;16,9;0;10591,0;2015,8;2015,5985519;200;7101;14102;200;7101;14102;0,0;95993,4;0,0;1891,3574;2126,1;3,15;265;645;16;15;;71;;24;265;645;16;15;;;71;;24;265;645;16;15;;;;71;;24;265;645;16;15;;71;;24
GUROBI;17Cap40.txt;600;23,8;0;14576,0;2015,8;2015,8;200;7101;14102;200;7101;14102;912,3;5480,9;912,3;1865,59615;2310,4;0,0;274;438;20;35;;101;37;3;274;438;20;35;;;101;37;3;274;438;20;35;;;;101;37;3;274;438;20;35;;101;37;3
CBC;17Cap40.txt;600;417,12;0;13317;2015,8;2015,8;200;7101;14102;200;7101;14102;1890,6555;6820,7;1890,6555;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap50.txt;120;19,56;0;15905,0;2013,9;2013,7002335;200;7101;14102;200;7101;14102;0,0;117336,6;0,0;1877,6356;2221,5;2,87;301;595;12;5;;71;;26;301;595;12;5;;;71;;26;301;595;12;5;;;;71;;26;301;595;12;5;;71;;26
GUROBI;17Cap50.txt;120;43,62;0;31652,0;2013,9;2013,9;200;7101;14102;200;7101;14102;789,3;5727,8;789,3;1854,06932;2314,3;0,0;284;464;15;34;;114;44;3;284;464;15;34;;;114;44;3;284;464;15;34;;;;114;44;3;284;464;15;34;;114;44;3
CBC;17Cap50.txt;120;119,94;7,0003714710252645;3917;2019,0;1877,6625;200;7101;14102;200;7101;14102;1877,6625;6150,4;1877,6625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap50.txt;300;19,35;0;15905,0;2013,9;2013,7002335;200;7101;14102;200;7101;14102;0,0;117336,6;0,0;1877,6356;2221,5;2,89;301;595;12;5;;71;;26;301;595;12;5;;;71;;26;301;595;12;5;;;;71;;26;301;595;12;5;;71;;26
GUROBI;17Cap50.txt;300;43,05;0;31652,0;2013,9;2013,9;200;7101;14102;200;7101;14102;789,3;5727,8;789,3;1854,06932;2314,3;0,0;284;464;15;34;;114;44;3;284;464;15;34;;;114;44;3;284;464;15;34;;;;114;44;3;284;464;15;34;;114;44;3
CBC;17Cap50.txt;300;299,8;5,610338149858492;9603;2013,9;1900,9134;200;7101;14102;200;7101;14102;1877,6625;6150,4;1877,6625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;17Cap50.txt;600;19,3;0;15905,0;2013,9;2013,7002335;200;7101;14102;200;7101;14102;0,0;117336,6;0,0;1877,6356;2221,5;2,89;301;595;12;5;;71;;26;301;595;12;5;;;71;;26;301;595;12;5;;;;71;;26;301;595;12;5;;71;;26
GUROBI;17Cap50.txt;600;43,09;0;31652,0;2013,9;2013,9;200;7101;14102;200;7101;14102;789,3;5727,8;789,3;1854,06932;2314,3;0,0;284;464;15;34;;114;44;3;284;464;15;34;;;114;44;3;284;464;15;34;;;;114;44;3;284;464;15;34;;114;44;3
CBC;17Cap50.txt;600;358,03;0;11566;2013,9;2013,9;200;7101;14102;200;7101;14102;1877,6625;6150,4;1877,6625;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap10.txt;120;5,16;0;3871,0;2897,3;2897,0116665;200;7122;14144;200;2400;4700;0,0;35510,9;0,0;2867,0779;2912,4;3,48;67;394;14;22;;50;;74;67;394;14;22;;;50;;74;67;394;14;22;;;;50;;74;67;394;14;22;;50;;74
GUROBI;18Cap10.txt;120;8,82;0;9250,0;2897,3;2897,3;200;7122;14144;200;7122;14144;2131,7;8068,3;2131,7;2853,00621;2921,5;1,0;40;139;105;24;;87;38;6;40;139;105;24;;;87;38;6;40;139;105;24;;;;87;38;6;40;139;105;24;;87;38;6
CBC;18Cap10.txt;120;67,29;0;4789;2897,3;2897,3;200;7122;14144;200;7122;14144;2848,8986;3105,4;2848,8986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap10.txt;300;5,19;0;3871,0;2897,3;2897,0116665;200;7122;14144;200;2400;4700;0,0;35510,9;0,0;2867,0779;2912,4;3,53;67;394;14;22;;50;;74;67;394;14;22;;;50;;74;67;394;14;22;;;;50;;74;67;394;14;22;;50;;74
GUROBI;18Cap10.txt;300;8,83;0;9250,0;2897,3;2897,3;200;7122;14144;200;7122;14144;2131,7;8068,3;2131,7;2853,00621;2921,5;1,0;40;139;105;24;;87;38;6;40;139;105;24;;;87;38;6;40;139;105;24;;;;87;38;6;40;139;105;24;;87;38;6
CBC;18Cap10.txt;300;67,23;0;4789;2897,3;2897,3;200;7122;14144;200;7122;14144;2848,8986;3105,4;2848,8986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap10.txt;600;5,19;0;3871,0;2897,3;2897,0116665;200;7122;14144;200;2400;4700;0,0;35510,9;0,0;2867,0779;2912,4;3,51;67;394;14;22;;50;;74;67;394;14;22;;;50;;74;67;394;14;22;;;;50;;74;67;394;14;22;;50;;74
GUROBI;18Cap10.txt;600;8,82;0;9250,0;2897,3;2897,3;200;7122;14144;200;7122;14144;2131,7;8068,3;2131,7;2853,00621;2921,5;1,0;40;139;105;24;;87;38;6;40;139;105;24;;;87;38;6;40;139;105;24;;;;87;38;6;40;139;105;24;;87;38;6
CBC;18Cap10.txt;600;67,55;0;4789;2897,3;2897,3;200;7122;14144;200;7122;14144;2848,8986;3105,4;2848,8986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap20.txt;120;12,99;0;11060,0;2198,9;2198,6824318;200;7122;14144;200;6791;13482;0,0;56482,0;0,0;2120,2386;2276,4;1,79;156;759;13;7;;62;;33;156;759;13;7;;;62;;33;156;759;13;7;;;;62;;33;156;759;13;7;;62;;33
GUROBI;18Cap20.txt;120;38,17;0;33620,0;2198,9;2198,9;200;7122;14144;200;7122;14144;1354,1;7336,6;1354,1;2107,63299;2396,7;0,0;111;240;96;26;;148;42;7;111;240;96;26;;;148;42;7;111;240;96;26;;;;148;42;7;111;240;96;26;;148;42;7
CBC;18Cap20.txt;120;119,92;3,7102870378780977;4476;2201,8;2120,1069;200;7122;14144;200;7122;14144;2115,6237;6325,2;2115,6237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap20.txt;300;12,98;0;11060,0;2198,9;2198,6824318;200;7122;14144;200;6791;13482;0,0;56482,0;0,0;2120,2386;2276,4;1,76;156;759;13;7;;62;;33;156;759;13;7;;;62;;33;156;759;13;7;;;;62;;33;156;759;13;7;;62;;33
GUROBI;18Cap20.txt;300;38,17;0;33620,0;2198,9;2198,9;200;7122;14144;200;7122;14144;1354,1;7336,6;1354,1;2107,63299;2396,7;0,0;111;240;96;26;;148;42;7;111;240;96;26;;;148;42;7;111;240;96;26;;;;148;42;7;111;240;96;26;;148;42;7
CBC;18Cap20.txt;300;187,38;0;6910;2198,9;2198,9;200;7122;14144;200;7122;14144;2115,6237;6325,2;2115,6237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap20.txt;600;13,0;0;11060,0;2198,9;2198,6824318;200;7122;14144;200;6791;13482;0,0;56482,0;0,0;2120,2386;2276,4;1,82;156;759;13;7;;62;;33;156;759;13;7;;;62;;33;156;759;13;7;;;;62;;33;156;759;13;7;;62;;33
GUROBI;18Cap20.txt;600;38,11;0;33620,0;2198,9;2198,9;200;7122;14144;200;7122;14144;1354,1;7336,6;1354,1;2107,63299;2396,7;0,0;111;240;96;26;;148;42;7;111;240;96;26;;;148;42;7;111;240;96;26;;;;148;42;7;111;240;96;26;;148;42;7
CBC;18Cap20.txt;600;186,3;0;6910;2198,9;2198,9;200;7122;14144;200;7122;14144;2115,6237;6325,2;2115,6237;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap30.txt;120;18,28;0;12230,0;2015,0;2014,8066423;200;7122;14144;200;7083;14066;0,0;77427,2;0,0;1894,2812;2150,0;3,24;207;667;18;20;;82;;22;207;667;18;20;;;82;;22;207;667;18;20;;;;82;;22;207;667;18;20;;82;;22
GUROBI;18Cap30.txt;120;31,68;0;24129,0;2015,0;2015,0;200;7122;14144;200;7122;14144;1039,56667;6225,6;1039,56667;1866,02376;2339,0;0,0;203;412;20;26;;99;30;2;203;412;20;26;;;99;30;2;203;412;20;26;;;;99;30;2;203;412;20;26;;99;30;2
CBC;18Cap30.txt;120;119,91;6,631595576619263;5128;2025,6;1891,2704;200;7122;14144;200;7122;14144;1891,2704;6396,0;1891,2704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap30.txt;300;18,3;0;12230,0;2015,0;2014,8066423;200;7122;14144;200;7083;14066;0,0;77427,2;0,0;1894,2812;2150,0;3,24;207;667;18;20;;82;;22;207;667;18;20;;;82;;22;207;667;18;20;;;;82;;22;207;667;18;20;;82;;22
GUROBI;18Cap30.txt;300;31,56;0;24129,0;2015,0;2015,0;200;7122;14144;200;7122;14144;1039,56667;6225,6;1039,56667;1866,02376;2339,0;0,0;203;412;20;26;;99;30;2;203;412;20;26;;;99;30;2;203;412;20;26;;;;99;30;2;203;412;20;26;;99;30;2
CBC;18Cap30.txt;300;299,87;3,846075236966821;11148;2025,6;1947,6939;200;7122;14144;200;7122;14144;1891,2704;6396,0;1891,2704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap30.txt;600;18,31;0;12230,0;2015,0;2014,8066423;200;7122;14144;200;7083;14066;0,0;77427,2;0,0;1894,2812;2150,0;3,21;207;667;18;20;;82;;22;207;667;18;20;;;82;;22;207;667;18;20;;;;82;;22;207;667;18;20;;82;;22
GUROBI;18Cap30.txt;600;31,54;0;24129,0;2015,0;2015,0;200;7122;14144;200;7122;14144;1039,56667;6225,6;1039,56667;1866,02376;2339,0;0,0;203;412;20;26;;99;30;2;203;412;20;26;;;99;30;2;203;412;20;26;;;;99;30;2;203;412;20;26;;99;30;2
CBC;18Cap30.txt;600;541,08;0;18934;2015,0;2015,0;200;7122;14144;200;7122;14144;1891,2704;6396,0;1891,2704;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap40.txt;120;24,47;0;18644,0;1976,9;1976,7075392;200;7122;14144;200;7122;14144;0,0;97851,0;0,0;1840,3768;2154,3;3,19;263;624;22;20;;71;;16;263;624;22;20;;;71;;16;263;624;22;20;;;;71;;16;263;624;22;20;;71;;16
GUROBI;18Cap40.txt;120;38,75;0;27316,0;1976,9;1976,9;200;7122;14144;200;7122;14144;866,3;5948,8;866,3;1814,88471;2352,2;0,0;242;507;22;24;;101;43;3;242;507;22;24;;;101;43;3;242;507;22;24;;;;101;43;3;242;507;22;24;;101;43;3
CBC;18Cap40.txt;120;119,93;7,9314312862572525;3946;1999,6;1841,0031;200;7122;14144;200;7122;14144;1841,0031;6455,7;1841,0031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CPLEX;18Cap40.txt;300;24,44;0;18644,0;1976,9;1976,7075392;200;7122;14144;200;7122;14144;0,0;97851,0;0,0;1840,3768;2154,3;3,14;263;624;22;20;;71;;16;263;624;22;20;;;71;;16;263;624;22;20;;;;71;;16;263;624;22;20;;71;;16
GUROBI;18Cap40.txt;300;38,74;0;27316,0;1976,9;1976,9;200;7122;14144;200;7122;14144;866,3;5948,8;866,3;1814,88471;2352,2;0,0;242;507;22;24;;101;43;3;242;507;22;24;;;101;43;3;242;507;22;24;;;;101;43;3;242;507;22;24;;101;43;3
